ram,nm,nt,rf,lt,nn,t,wl,dbs,[OVERALL] RunTime(ms),[OVERALL] Throughput(ops/sec),[TOTAL_GCS_PS_Scavenge] Count,[TOTAL_GC_TIME_PS_Scavenge] Time(ms),[TOTAL_GC_TIME_%_PS_Scavenge] Time(%),[TOTAL_GCS_PS_MarkSweep] Count,[TOTAL_GC_TIME_PS_MarkSweep] Time(ms),[TOTAL_GC_TIME_%_PS_MarkSweep] Time(%),[TOTAL_GCs] Count,[TOTAL_GC_TIME] Time(ms),[TOTAL_GC_TIME_%] Time(%),[READ] Operations,[READ] AverageLatency(us),[READ] MinLatency(us),[READ] MaxLatency(us),[READ] 95thPercentileLatency(us),[READ] 99thPercentileLatency(us),[READ] Return=OK,[CLEANUP] Operations,[CLEANUP] AverageLatency(us),[CLEANUP] MinLatency(us),[CLEANUP] MaxLatency(us),[CLEANUP] 95thPercentileLatency(us),[CLEANUP] 99thPercentileLatency(us),[UPDATE] Operations,[UPDATE] AverageLatency(us),[UPDATE] MinLatency(us),[UPDATE] MaxLatency(us),[UPDATE] 95thPercentileLatency(us),[UPDATE] 99thPercentileLatency(us),[UPDATE] Return=OK,[INSERT] Operations,[INSERT] AverageLatency(us),[INSERT] MinLatency(us),[INSERT] MaxLatency(us),[INSERT] 95thPercentileLatency(us),[INSERT] 99thPercentileLatency(us),[INSERT] Return=OK,[SCAN] Operations,[SCAN] AverageLatency(us),[SCAN] MinLatency(us),[SCAN] MaxLatency(us),[SCAN] 95thPercentileLatency(us),[SCAN] 99thPercentileLatency(us),[SCAN] Return=OK,[SCAN-FAILED] Operations,[SCAN-FAILED] AverageLatency(us),[SCAN-FAILED] MinLatency(us),[SCAN-FAILED] MaxLatency(us),[SCAN-FAILED] 95thPercentileLatency(us),[SCAN-FAILED] 99thPercentileLatency(us),[SCAN] Return=ERROR,[READ] Return=ERROR,[READ-FAILED] Operations,[READ-FAILED] AverageLatency(us),[READ-FAILED] MinLatency(us),[READ-FAILED] MaxLatency(us),[READ-FAILED] 95thPercentileLatency(us),[READ-FAILED] 99thPercentileLatency(us),[UPDATE-FAILED] Operations,[UPDATE-FAILED] AverageLatency(us),[UPDATE-FAILED] MinLatency(us),[UPDATE-FAILED] MaxLatency(us),[UPDATE-FAILED] 95thPercentileLatency(us),[UPDATE-FAILED] 99thPercentileLatency(us),[UPDATE] Return=ERROR,[INSERT] Return=ERROR,[INSERT-FAILED] Operations,[INSERT-FAILED] AverageLatency(us),[INSERT-FAILED] MinLatency(us),[INSERT-FAILED] MaxLatency(us),[INSERT-FAILED] 95thPercentileLatency(us),[INSERT-FAILED] 99thPercentileLatency(us)
1GB,wlan,rp,1,1,2,2,c,1000, 135494.0, 73.8040060814501, 1.0, 7.0, 0.0051662804257015076, 0.0, 0.0, 0.0, 1.0, 7.0, 0.0051662804257015076, 10000.0, 13227.4878, 4576.0, 818175.0, 20319.0, 45183.0, 10000, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,19,a,1000, 206092.0, 48.52201929235487, 1.0, 7.0, 0.0033965413504648406, 0.0, 0.0, 0.0, 1.0, 7.0, 0.0033965413504648406, 4977.0, 19544.39622262407, 5548.0, 640511.0, 38559.0, 60479.0, 4977, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0, 5023.0, 20927.460481783794, 5120.0, 874495.0, 37663.0, 431615.0, 5023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,20,e,1000, 1155867.0, 8.651514404338908, 18.0, 71.0, 0.006142575227080624, 0.0, 0.0, 0.0, 18.0, 71.0, 0.006142575227080624,,,,,,,, 1.0, 2229248.0, 2228224.0, 2230271.0, 2230271.0, 2230271.0,,,,,,,, 511.0, 22288.571428571428, 10944.0, 423167.0, 33023.0, 47199.0, 511, 9489.0, 120266.4655917378, 13120.0, 1275903.0, 474879.0, 614399.0, 9489,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,5,e,1000, 1156827.0, 8.644334891906915, 17.0, 76.0, 0.006569694517849255, 0.0, 0.0, 0.0, 17.0, 76.0, 0.006569694517849255,,,,,,,, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0,,,,,,,, 451.0, 22042.9800443459, 10320.0, 425727.0, 29535.0, 34879.0, 451, 9549.0, 119760.61074458058, 13328.0, 1382399.0, 506111.0, 613887.0, 9549,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,30,c,1000, 175372.0, 57.021645416600144, 1.0, 9.0, 0.005131948087494013, 0.0, 0.0, 0.0, 1.0, 9.0, 0.005131948087494013, 10000.0, 17213.4282, 4692.0, 845311.0, 41695.0, 49567.0, 10000, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,2,a,1000, 136430.0, 73.29766180458843, 1.0, 14.0, 0.01026167265264238, 0.0, 0.0, 0.0, 1.0, 14.0, 0.01026167265264238, 4989.0, 14273.589096011225, 4608.0, 628223.0, 17759.0, 44223.0, 4989, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0, 5011.0, 12242.802434643783, 4028.0, 635391.0, 15007.0, 38655.0, 5011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,27,e,1000, 1311944.0, 7.622276560584903, 18.0, 62.0, 0.0047258114675626395, 0.0, 0.0, 0.0, 18.0, 62.0, 0.0047258114675626395,,,,,,,, 1.0, 2216960.0, 2215936.0, 2217983.0, 2217983.0, 2217983.0,,,,,,,, 514.0, 30937.377431906614, 10176.0, 645119.0, 39263.0, 430591.0, 514, 9484.0, 134196.89919865035, 12896.0, 1464319.0, 535551.0, 680959.0, 9484, 2.0, 1.00352E7, 1.0010624E7, 1.0059775E7, 1.0059775E7, 1.0059775E7, 2,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,21,c,1000, 177259.0, 56.41462492736617, 2.0, 14.0, 0.007898047489831264, 0.0, 0.0, 0.0, 2.0, 14.0, 0.007898047489831264, 10000.0, 17403.3082, 4276.0, 1212415.0, 42047.0, 63807.0, 10000, 1.0, 2216960.0, 2215936.0, 2217983.0, 2217983.0, 2217983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,28,e,1000, 1218352.0, 8.207808580771403, 18.0, 52.0, 0.00426806046200113, 0.0, 0.0, 0.0, 18.0, 52.0, 0.00426806046200113,,,,,,,, 1.0, 2216960.0, 2215936.0, 2217983.0, 2217983.0, 2217983.0,,,,,,,, 504.0, 27852.65873015873, 10216.0, 623615.0, 33535.0, 411647.0, 504, 9496.0, 126481.29780960405, 12752.0, 1403903.0, 511487.0, 635903.0, 9496,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,14,e,1000, 1901694.0, 5.25846955398713, 18.0, 75.0, 0.0039438521654903465, 0.0, 0.0, 0.0, 18.0, 75.0, 0.0039438521654903465,,,,,,,, 1.0, 2229248.0, 2228224.0, 2230271.0, 2230271.0, 2230271.0,,,,,,,, 479.0, 36502.34655532359, 12336.0, 644607.0, 43583.0, 435967.0, 479, 9521.0, 197553.0742569058, 15320.0, 2967551.0, 659455.0, 1056767.0, 9521,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,23,a,1000, 172256.0, 58.05313022478172, 1.0, 7.0, 0.004063719115734721, 0.0, 0.0, 0.0, 1.0, 7.0, 0.004063719115734721, 4900.0, 14704.30612244898, 5060.0, 633343.0, 35231.0, 46783.0, 4900, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0, 5100.0, 19017.234901960783, 4504.0, 763903.0, 36543.0, 459519.0, 5100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,13,a,1000, 190186.0, 52.580105791172855, 1.0, 8.0, 0.004206408463293828, 0.0, 0.0, 0.0, 1.0, 8.0, 0.004206408463293828, 4975.0, 17594.309949748742, 5408.0, 654847.0, 35839.0, 52255.0, 4975, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0, 5025.0, 19784.505074626864, 4756.0, 1157119.0, 35199.0, 428543.0, 5025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,23,e,1000, 1227009.0, 8.149899470990025, 18.0, 73.0, 0.005949426613822718, 0.0, 0.0, 0.0, 18.0, 73.0, 0.005949426613822718,,,,,,,, 1.0, 2223104.0, 2222080.0, 2224127.0, 2224127.0, 2224127.0,,,,,,,, 515.0, 30935.720388349513, 11328.0, 868863.0, 32719.0, 450047.0, 515, 9485.0, 127341.963099631, 13392.0, 1435647.0, 506623.0, 638463.0, 9485,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,17,c,1000, 198892.0, 50.278543128934295, 2.0, 29.0, 0.014580777507390945, 0.0, 0.0, 0.0, 2.0, 29.0, 0.014580777507390945, 10000.0, 19574.4506, 4772.0, 918015.0, 45119.0, 58463.0, 10000, 1.0, 2229248.0, 2228224.0, 2230271.0, 2230271.0, 2230271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,19,c,1000, 218706.0, 45.723482666227724, 2.0, 15.0, 0.006858522399934158, 0.0, 0.0, 0.0, 2.0, 15.0, 0.006858522399934158, 10000.0, 21546.2128, 4868.0, 858623.0, 44863.0, 412927.0, 10000, 1.0, 2223104.0, 2222080.0, 2224127.0, 2224127.0, 2224127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,15,a,1000, 216231.0, 46.24683787246047, 1.0, 8.0, 0.0036997470297968375, 0.0, 0.0, 0.0, 1.0, 8.0, 0.0036997470297968375, 4962.0, 19654.932688432084, 5664.0, 637951.0, 35903.0, 62047.0, 4962, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0, 5038.0, 22936.92497022628, 4824.0, 1036799.0, 36735.0, 513279.0, 5038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,14,a,1000, 205349.0, 48.697583138948815, 1.0, 10.0, 0.0048697583138948815, 0.0, 0.0, 0.0, 1.0, 10.0, 0.0048697583138948815, 5067.0, 18809.225971975528, 5292.0, 895487.0, 36991.0, 54143.0, 5067, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0, 4933.0, 21653.51672410298, 4724.0, 1217535.0, 38943.0, 450815.0, 4933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,4,a,1000, 146254.0, 68.37419831252478, 1.0, 21.0, 0.014358581645630204, 0.0, 0.0, 0.0, 1.0, 21.0, 0.014358581645630204, 4985.0, 13128.960481444334, 5084.0, 630783.0, 18255.0, 42591.0, 4985, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0, 5015.0, 15467.217148554337, 4332.0, 999935.0, 16239.0, 427007.0, 5015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,12,e,1000, 1171824.0, 8.533704720162754, 17.0, 65.0, 0.005546908068105791, 0.0, 0.0, 0.0, 17.0, 65.0, 0.005546908068105791,,,,,,,, 1.0, 2229248.0, 2228224.0, 2230271.0, 2230271.0, 2230271.0,,,,,,,, 565.0, 27089.81238938053, 10104.0, 720895.0, 28991.0, 422655.0, 565, 9435.0, 122238.13757286698, 13088.0, 1832959.0, 506367.0, 615423.0, 9435,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,30,e,1000, 1233950.0, 8.104056080068075, 18.0, 80.0, 0.006483244864054459, 0.0, 0.0, 0.0, 18.0, 80.0, 0.006483244864054459,,,,,,,, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0,,,,,,,, 481.0, 28284.798336798336, 10840.0, 634367.0, 36415.0, 418303.0, 481, 9519.0, 127853.67454564555, 13304.0, 1549311.0, 515071.0, 653311.0, 9519,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,3,c,1000, 124955.0, 80.02881037173383, 1.0, 18.0, 0.014405185866912088, 0.0, 0.0, 0.0, 1.0, 18.0, 0.014405185866912088, 10000.0, 12180.1186, 4448.0, 825343.0, 24991.0, 43903.0, 10000, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,5,a,1000, 148748.0, 67.22779465942399, 1.0, 9.0, 0.00605050151934816, 0.0, 0.0, 0.0, 1.0, 9.0, 0.00605050151934816, 5013.0, 12962.137243167765, 4956.0, 635391.0, 19087.0, 44255.0, 5013, 1.0, 2229248.0, 2228224.0, 2230271.0, 2230271.0, 2230271.0, 4987.0, 16150.235412071386, 4324.0, 812543.0, 20127.0, 413439.0, 4987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,8,a,1000, 204158.0, 48.98167105868984, 1.0, 7.0, 0.003428716974108289, 0.0, 0.0, 0.0, 1.0, 7.0, 0.003428716974108289, 5040.0, 17348.14642857143, 5292.0, 878591.0, 29407.0, 57311.0, 5040, 1.0, 2219008.0, 2217984.0, 2220031.0, 2220031.0, 2220031.0, 4960.0, 22879.122983870966, 4820.0, 884223.0, 30463.0, 619007.0, 4960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,16,c,1000, 199042.0, 50.24065272656022, 1.0, 8.0, 0.004019252218124818, 0.0, 0.0, 0.0, 1.0, 8.0, 0.004019252218124818, 10000.0, 19592.4934, 4864.0, 859647.0, 43999.0, 65855.0, 10000, 1.0, 2216960.0, 2215936.0, 2217983.0, 2217983.0, 2217983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,29,c,1000, 173236.0, 57.72472234408553, 2.0, 14.0, 0.008081461128171973, 0.0, 0.0, 0.0, 2.0, 14.0, 0.008081461128171973, 10000.0, 17004.458, 4512.0, 753663.0, 41983.0, 48223.0, 10000, 1.0, 2223104.0, 2222080.0, 2224127.0, 2224127.0, 2224127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,21,e,1000, 1197769.0, 8.348855246712848, 18.0, 70.0, 0.005844198672698993, 0.0, 0.0, 0.0, 18.0, 70.0, 0.005844198672698993,,,,,,,, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0,,,,,,,, 479.0, 24374.12943632568, 10648.0, 839167.0, 34015.0, 45151.0, 479, 9521.0, 124235.4185484718, 13744.0, 1671167.0, 502015.0, 625151.0, 9521,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,7,e,1000, 1149016.0, 8.70309899949174, 17.0, 60.0, 0.005221859399695043, 0.0, 0.0, 0.0, 17.0, 60.0, 0.005221859399695043,,,,,,,, 1.0, 2219008.0, 2217984.0, 2220031.0, 2220031.0, 2220031.0,,,,,,,, 462.0, 24115.515151515152, 10728.0, 629759.0, 30255.0, 43135.0, 462, 9538.0, 118955.52988047809, 13368.0, 1971199.0, 501247.0, 601087.0, 9538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,24,e,1000, 1248945.0, 8.006757703501755, 18.0, 58.0, 0.004643919468031018, 0.0, 0.0, 0.0, 18.0, 58.0, 0.004643919468031018,,,,,,,, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0,,,,,,,, 474.0, 25430.54852320675, 11208.0, 712703.0, 33247.0, 55711.0, 474, 9526.0, 129502.83308838967, 12952.0, 2079743.0, 516863.0, 631807.0, 9526,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,26,a,1000, 173106.0, 57.7680727415572, 1.0, 8.0, 0.004621445819324575, 0.0, 0.0, 0.0, 1.0, 8.0, 0.004621445819324575, 5060.0, 15067.604347826087, 5104.0, 624127.0, 35135.0, 47967.0, 5060, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0, 4940.0, 18948.208097165993, 4652.0, 842751.0, 35327.0, 447231.0, 4940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,18,e,1000, 1153497.0, 8.669289993818797, 18.0, 68.0, 0.005895117195796782, 0.0, 0.0, 0.0, 18.0, 68.0, 0.005895117195796782,,,,,,,, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0,,,,,,,, 486.0, 25610.074074074073, 10536.0, 644607.0, 31679.0, 53823.0, 486, 9514.0, 119596.01387429053, 13648.0, 1379327.0, 489215.0, 610303.0, 9514,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,11,a,1000, 178471.0, 56.031512122417645, 1.0, 8.0, 0.004482520969793412, 0.0, 0.0, 0.0, 1.0, 8.0, 0.004482520969793412, 4980.0, 16392.444979919677, 5276.0, 741887.0, 33887.0, 51679.0, 4980, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0, 5020.0, 18641.222310756973, 4528.0, 1043967.0, 34975.0, 407039.0, 5020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,9,a,1000, 180085.0, 55.52933337035289, 1.0, 9.0, 0.00499764000333176, 0.0, 0.0, 0.0, 1.0, 9.0, 0.00499764000333176, 5024.0, 16129.056926751593, 5112.0, 669183.0, 30239.0, 52095.0, 5024, 1.0, 2219008.0, 2217984.0, 2220031.0, 2220031.0, 2220031.0, 4976.0, 19251.039389067526, 4596.0, 931327.0, 30191.0, 457471.0, 4976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,20,a,1000, 217804.0, 45.91283906631651, 1.0, 8.0, 0.0036730271253053205, 0.0, 0.0, 0.0, 1.0, 8.0, 0.0036730271253053205, 4951.0, 20102.828115532215, 5476.0, 1068031.0, 37119.0, 231167.0, 4951, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0, 5049.0, 22791.36026936027, 4840.0, 920063.0, 36159.0, 553471.0, 5049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,13,c,1000, 197159.0, 50.720484482067775, 2.0, 13.0, 0.00659366298266881, 0.0, 0.0, 0.0, 2.0, 13.0, 0.00659366298266881, 10000.0, 19402.4056, 4868.0, 670207.0, 44447.0, 57375.0, 10000, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,18,c,1000, 202037.0, 49.49588441721071, 2.0, 19.0, 0.009404218039270034, 0.0, 0.0, 0.0, 2.0, 19.0, 0.009404218039270034, 10000.0, 19882.4902, 4836.0, 1127423.0, 45087.0, 59711.0, 10000, 1.0, 2225152.0, 2224128.0, 2226175.0, 2226175.0, 2226175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,6,e,1000, 1153901.0, 8.6662547306918, 18.0, 51.0, 0.004419789912652818, 0.0, 0.0, 0.0, 18.0, 51.0, 0.004419789912652818,,,,,,,, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0,,,,,,,, 519.0, 21338.728323699423, 10664.0, 440319.0, 28191.0, 38303.0, 519, 9481.0, 120182.08205885455, 12672.0, 1542143.0, 511231.0, 609279.0, 9481,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,10,e,1000, 1175626.0, 8.506106533880672, 18.0, 55.0, 0.0046783585936343705, 0.0, 0.0, 0.0, 18.0, 55.0, 0.0046783585936343705,,,,,,,, 1.0, 2227200.0, 2226176.0, 2228223.0, 2228223.0, 2228223.0,,,,,,,, 507.0, 22126.48520710059, 10480.0, 429823.0, 29455.0, 39455.0, 507, 9493.0, 122322.03644790899, 12640.0, 1596415.0, 512767.0, 617471.0, 9493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,24,c,1000, 176817.0, 56.555647929780505, 2.0, 21.0, 0.011876686065253907, 0.0, 0.0, 0.0, 2.0, 21.0, 0.011876686065253907, 10000.0, 17366.301, 4476.0, 868863.0, 42431.0, 52767.0, 10000, 1.0, 2233344.0, 2232320.0, 2234367.0, 2234367.0, 2234367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,7,a,1000, 156916.0, 63.728364220347196, 1.0, 19.0, 0.012108389201865967, 0.0, 0.0, 0.0, 1.0, 19.0, 0.012108389201865967, 5049.0, 13923.358684888097, 5292.0, 617983.0, 22703.0, 46495.0, 5049, 1.0, 2216960.0, 2215936.0, 2217983.0, 2217983.0, 2217983.0, 4951.0, 16821.198545748335, 4684.0, 1055743.0, 26191.0, 413695.0, 4951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,8,e,1000, 1142932.0, 8.74942691253723, 17.0, 63.0, 0.005512138954898454, 0.0, 0.0, 0.0, 17.0, 63.0, 0.005512138954898454,,,,,,,, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0,,,,,,,, 498.0, 23340.795180722893, 10792.0, 624639.0, 27247.0, 42655.0, 498, 9502.0, 118720.81288149863, 12632.0, 1596415.0, 500479.0, 608255.0, 9502,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,1,e,1000, 1306453.0, 7.654312860853012, 17.0, 85.0, 0.0065061659317250595, 0.0, 0.0, 0.0, 17.0, 85.0, 0.0065061659317250595,,,,,,,, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0,,,,,,,, 524.0, 31721.68702290076, 10072.0, 670719.0, 30831.0, 428287.0, 524, 9476.0, 135768.33262980162, 13272.0, 2287615.0, 548863.0, 799231.0, 9476,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,8,c,1000, 192915.0, 51.83630096156338, 2.0, 14.0, 0.007257082134618874, 0.0, 0.0, 0.0, 2.0, 14.0, 0.007257082134618874, 10000.0, 18976.8512, 4616.0, 837631.0, 40799.0, 206207.0, 10000, 1.0, 2219008.0, 2217984.0, 2220031.0, 2220031.0, 2220031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,22,e,1000, 1270704.0, 7.869653357508908, 18.0, 57.0, 0.004485702413780078, 0.0, 0.0, 0.0, 18.0, 57.0, 0.004485702413780078,,,,,,,, 1.0, 2216960.0, 2215936.0, 2217983.0, 2217983.0, 2217983.0,,,,,,,, 523.0, 30973.1931166348, 10184.0, 693759.0, 33727.0, 424703.0, 523, 9477.0, 132031.5285427878, 13472.0, 1351679.0, 521983.0, 649727.0, 9477,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,15,c,1000, 214181.0, 46.68948226033122, 2.0, 16.0, 0.007470317161652994, 0.0, 0.0, 0.0, 2.0, 16.0, 0.007470317161652994, 10000.0, 21098.4506, 4728.0, 950783.0, 44735.0, 224639.0, 10000, 1.0, 2219008.0, 2217984.0, 2220031.0, 2220031.0, 2220031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,2,2,e,1000, 1242303.0, 8.049566007648698, 18.0, 61.0, 0.004910235264665705, 0.0, 0.0, 0.0, 18.0, 61.0, 0.004910235264665705,,,,,,,, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0,,,,,,,, 463.0, 26779.879049676027, 10752.0, 627199.0, 29775.0, 417279.0, 463, 9537.0, 128628.47268533082, 12280.0, 1495039.0, 525311.0, 639487.0, 9537,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,eth,rp,1,1,4,9,e,1000, 527772.0, 18.947575847146116, 17.0, 55.0, 0.010421166715930364, 0.0, 0.0, 0.0, 17.0, 55.0, 0.010421166715930364,,,,,,,, 1.0, 2225152.0, 2224128.0, 2226175.0, 2226175.0, 2226175.0,,,,,,,, 482.0, 17088.622406639006, 10064.0, 44959.0, 22863.0, 28703.0, 482, 9518.0, 54247.0443370456, 11688.0, 472831.0, 94015.0, 121983.0, 9518,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,eth,rp,1,1,4,30,c,1000, 102403.0, 97.65338906086735, 1.0, 13.0, 0.012694940577912756, 0.0, 0.0, 0.0, 1.0, 13.0, 0.012694940577912756, 10000.0, 9928.5894, 4824.0, 179455.0, 18943.0, 35807.0, 10000, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,eth,rp,1,1,4,15,c,1000, 101952.0, 98.08537350910233, 1.0, 21.0, 0.020597928436911488, 0.0, 0.0, 0.0, 1.0, 21.0, 0.020597928436911488, 10000.0, 9877.32, 4860.0, 68479.0, 19439.0, 36031.0, 10000, 1.0, 2216960.0, 2215936.0, 2217983.0, 2217983.0, 2217983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,eth,rp,1,1,4,9,c,1000, 101781.0, 98.25016456902566, 1.0, 7.0, 0.006877511519831796, 0.0, 0.0, 0.0, 1.0, 7.0, 0.006877511519831796, 10000.0, 9867.056, 4816.0, 91455.0, 16279.0, 34303.0, 10000, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,eth,rp,1,1,4,20,c,1000, 103563.0, 96.55958209012871, 2.0, 25.0, 0.02413989552253218, 0.0, 0.0, 0.0, 2.0, 25.0, 0.02413989552253218, 10000.0, 10045.8512, 4964.0, 62751.0, 18431.0, 37119.0, 10000, 1.0, 2221056.0, 2220032.0, 2222079.0, 2222079.0, 2222079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
